official_store_id,branch_name,branch_google_place_id,branch_latitude,branch_longitude,competitor_place_id,competitor_name,competitor_tier,straight_line_distance_km,search_radius_km,source,retrieved_at
46,Al Dhafra Branch,ChIJNxX7ddBnZz4RvodXaYBSH6Q,23.6280524,53.7141144,ChIJJ_vWKsJnZz4RUvF7Ip7gsIE,Le petit salon,DIRECT,3.6417,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
46,Al Dhafra Branch,ChIJNxX7ddBnZz4RvodXaYBSH6Q,23.6280524,53.7141144,ChIJVf7l4ahnZz4RIJABTsAJ6_Q,Madina Zayed Hair Dressing Saloon,DIRECT,3.6939,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
46,Al Dhafra Branch,ChIJNxX7ddBnZz4RvodXaYBSH6Q,23.6280524,53.7141144,ChIJBc3J_KZnZz4RU9I8sA_DGrI,New Al Dhaif saloon,DIRECT,3.9503,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
46,Al Dhafra Branch,ChIJNxX7ddBnZz4RvodXaYBSH6Q,23.6280524,53.7141144,ChIJmT2fsE9nZz4RSz-vzEMRX8M,salon rafiq ghiyathi,DIRECT,3.9764,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
46,Al Dhafra Branch,ChIJNxX7ddBnZz4RvodXaYBSH6Q,23.6280524,53.7141144,ChIJa3U1UYhnZz4R6BW6XZL_aCg,صالون,DIRECT,4.0528,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
46,Al Dhafra Branch,ChIJNxX7ddBnZz4RvodXaYBSH6Q,23.6280524,53.7141144,ChIJmTtcTABnZz4Rj481GdWv2PI,Unique Spa,ADJACENT,4.5932,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
46,Al Dhafra Branch,ChIJNxX7ddBnZz4RvodXaYBSH6Q,23.6280524,53.7141144,ChIJnRN2EqyjYD4R2TPuiuE5sHk,Royal Moon Beauty Salon,DIRECT,4.6223,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
46,Al Dhafra Branch,ChIJNxX7ddBnZz4RvodXaYBSH6Q,23.6280524,53.7141144,ChIJceRKVNxnZz4RXiuH3Tnnv6Q,Hana massage spa,ADJACENT,4.788,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
46,Al Dhafra Branch,ChIJNxX7ddBnZz4RvodXaYBSH6Q,23.6280524,53.7141144,ChIJ1yhEvWRnZz4Rzd6GUbkGyk0,Trianon Luxury spa,ADJACENT,4.7935,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJbZ0FPahLXj4RY3TFKG4293c,Taj Al Embrator,DIRECT,0.0804,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJSxjx45NLXj4RUBGt4U3BzPY,Lucky massage spa,ADJACENT,0.2503,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJJS9H8odLXj4RMBB1xetn8ZA,صالون سكره للحناء والتجميل,DIRECT,0.3009,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJwRS3lGZLXj4RBdg5XZufD1Y,Misk wa sadha beauty center,DIRECT,0.6588,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJiY916chLXj4RDkfGzvC9L9Y,مركز الضفيرة الذهبية للتجميل,DIRECT,0.8849,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJL3enYZ5LXj4RCZN40EB-Vsc,Al Dafra Al Dahabia Beauty Centre,DIRECT,0.9047,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJN2WHA61LXj4RDdk-iNPYdsI,Prestige Spa,DIRECT,1.1511,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJv066Aa1LXj4RLnzJJT43tGQ,Tips And Toes Falah 5,DIRECT,1.1622,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJ4bpFkLxLXj4RuvHAx35d5a0,صالون وجيم هلا بالخميس للسيدات,DIRECT,1.2619,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJhTH3IQA3Xj4RxufTBS3mKI0,Sapna LADIES BEAUTY SALON HOME SERVICE ONLY صالون تجميل,DIRECT,1.2959,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJ2wgq0cKDfq8RI1aJLtodTok,Elyra Touch Beauty Center,DIRECT,1.5088,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJqTJYp2lLXj4RoBypwhbNdf0,الظبيانيه,DIRECT,1.5829,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJYQXTWupLXj4Rq7nhwQ2tKK4,صالون روماس للسيدات,DIRECT,1.5939,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJq-HqDgBLXj4R1dB1FcmhxOo,نجحو حمدوتي,DIRECT,1.6201,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJdUbDqP9LXj4RSAKS5ScIBrI,aisha,DIRECT,1.6649,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJt5zCMjRLXj4RpfBYXaplTHw,White lily beauty salon,DIRECT,1.7539,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJpyiz9sFLXj4R44LdwEBpgA0,Snip N Shape beauty Salon,DIRECT,1.8147,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJz2ltkixLXj4R7VAg6B_e7jg,Beauty Code Ladies Salon,DIRECT,2.2589,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJU-Jvx8ZLXj4ROEepDo8c2do,Le Soleil ladies Salon,DIRECT,2.2664,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJQ26d0qlLXj4RS8WBOhOn19I,صالون سونا الفلاح sona salon,DIRECT,2.2765,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJ9yCOWgBLXj4RNpETWETZQIs,m2 beauty salon ام 2 بيوتى صالون,DIRECT,2.2907,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJCWVOVMBLXj4R3mIpsIuRc0w,Tips and Toes Falah 1,DIRECT,2.3569,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJs44zDgBLXj4Rghy_a-X3VBg,صالون دوتشي لوتشي,DIRECT,2.4154,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJp-oXb_NLXj4RBDc3QGLm-uE,صالون فاز,DIRECT,2.4332,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJL34CrU5KXj4RgMSMmWEYPcs,صالون الامبراطورة,DIRECT,2.5283,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJB9iPPgBLXj4RcvY_sB8WxMA,صالون في فلاحA,DIRECT,2.7257,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJkcOkHe1LXj4RoGvVx_GBerI,Freesia Beauty Center مركز فريسيا للتجميل,DIRECT,2.7358,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJmzoJWuVLXj4RqBn0BWJ2yrk,high class beauty center,DIRECT,2.7474,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJHdY88ulLXj4RxJwFo9jhF2g,Zaman Al Ahlam,DIRECT,2.7642,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJbTzHK9BLXj4Rkf2blpN_OHs,Lamsat Al shareq saloon Henna,DIRECT,2.7654,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJ8U8s0m1LXj4Ro5PzKtDofJA,صالون رويال قيرل للسيدات,DIRECT,2.9737,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJi8b_JRRLXj4RpcuKoAG2qjQ,صالون توب ليدي للسيدات,DIRECT,2.9751,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJ25NhJwBLXj4RR7-_dUZ3l7k,Makeup artist kholoud altamimi,DIRECT,3.0171,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJ-yPLqWJnXj4RARhFLzDIQDc,Unwind Beauty Lounge,DIRECT,3.1176,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJzd7czjZLXj4R3VEfa75yFBw,Lavender Home Massage for Women,ADJACENT,3.1646,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJSQFcsM5LXj4RSSQoyypSq7Q,Moon marimar beauty salon,DIRECT,3.2945,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJEyNXSwBLXj4Rryi_vyyFOf4,Neom Saloon,DIRECT,3.2945,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJmx1MGFJLXj4R1DeoQzykyR8,Tutsha beauty salon,DIRECT,3.2945,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJf-mskP1LXj4Rwp8hj8OpI4Q,Mimarm Beauty Salon | صالون ميمارم للسيدات,DIRECT,3.4927,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJH9OQ6MdLXj4RhHK3jSbdvQg,صالون فلولة للتجميل,DIRECT,3.5462,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJS4LrXUJKXj4R06eLXSFl_HI,صالون لابوبيوتي Labobeauty,DIRECT,3.7129,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJDUqQz7xLXj4RmjBT0eLZ-aY,صالون غزل للتجميل,DIRECT,3.7542,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJu0XIBgBLXj4RNXhuRCd-vW8,My Style Salon,DIRECT,3.8408,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJn2usOgBLXj4RqqEGPXkfTL0,Mia Home Services Salon,DIRECT,4.1315,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJLYl3wtRLXj4RNRttv9F9nhs,Durrat al hess,DIRECT,4.3094,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
39,Al Falah,ChIJhST-PqhLXj4R4Ns1HCNIcjA,24.4428939,54.7396974,ChIJoehW3PVLXj4RU3UN_7ClLuM,صالون رويال بلوند للسيدات,DIRECT,4.7606,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJ7SSzQkJfXz4RFrgppMVBRuI,Awtar Beauty Center - Muwaileh,DIRECT,0.2752,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJw-GbTwBfXz4RqvkboXfdS38,haha,DIRECT,0.315,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJ9QjoGp1fXz4RZ4w_7Tu1Gcw,Hair LTD. Base 39,DIRECT,0.6932,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJiVO5P-BfXz4RikSUGaTr2XU,Norsh Spa Aljada,DIRECT,0.9104,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJ7QQw8vNfXz4Rw8hKdUFBKto,Boo spa,ADJACENT,1.0042,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJEbbcgdVfXz4RJP4hUx20vbs,Glowy Nails Beauty Saloon L.L.C Sp,DIRECT,1.0635,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJl2BnIelfXz4RJgZZlncmjJQ,Rouge and liner Beauty Salon,DIRECT,1.1127,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJy9j-38VfXz4R-tbo6hKJ2IY,LAMHA ladies salon,DIRECT,1.1154,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJU50SyDtfXz4RB-Gqo67mIxk,Hala Zenobia Beauty Salon,DIRECT,1.118,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJr9DXCOBfXz4Rwj9WKHJI-MI,Lashes House Salon,DIRECT,1.1294,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJFfN9e0RfXz4RHL2GZN8Ean4,OAK SPA,DIRECT,1.1451,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJ5XP09olfXz4RuuUpt2nmxFA,GHAZAL BEAUTY SALOON صالون غــــــزل لـلـتـجـمـيـل,DIRECT,1.1725,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJBzCGSQBfXz4R2kEJKf63JkE,صالون ليانا للتجميل Layana Beauty Salon,DIRECT,1.2048,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJYy1ZBHxfXz4RpGS9b2k2eXo,صالون رمش المها,DIRECT,1.3411,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJe72N3cNfXz4RSiXGHtRMUkA,Sphere,DIRECT,1.3565,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJFZkKF4JfXz4RhqrSSsI3xps,The Herbal Ladies Salon - صالون الأعشاب للسيدات,DIRECT,1.3686,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJ7YAC5uZfXz4RAOK_CywTiUw,Karine Beauty Salon,DIRECT,1.3962,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJWZ5gTL5fXz4RqO4LzvFchyg,Roba Salon,DIRECT,1.4013,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJMeE-dnJfXz4RQivhpNxdXFA,Al zomorod beauty salon,DIRECT,1.4044,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJfUxSTsRfXz4RCsKQ7BV-KbM,Al Naqsha Salon,DIRECT,1.4132,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJQ_iYnghfXz4RCInkdSg3_Sw,Capri Beauty Center,DIRECT,1.4522,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJVT4oZBhfXz4Rix4Oae6YTKc,Aida Beauty Salon LLC,DIRECT,1.483,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJu81xwBpfXz4RRRg116nWxg0,Camellia,DIRECT,1.7136,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJg135IVJfXz4RrnzZCk-satQ,Annie Nunag Beauty Center,DIRECT,2.0448,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJG5O8OD_19T4ReFZfaBhH-T8,Namlah Salon Fze,DIRECT,2.0637,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJd032BwBfXz4RXwG-6BfD_Sg,صالون اوركيد لتجميل,DIRECT,2.129,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJQR_bfiJfXz4R8_7vwfdZEq4,Fly Me Spa,DIRECT,2.1922,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJd1MjLz1fXz4RjRjnzrOqlkg,Walili ladies saloon - صالون وليلي للسيدات / مويلح,DIRECT,2.359,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJVXC4O3hfXz4R-8FOvOA7MUk,Healing Zone Spa,ADJACENT,2.37,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJ0c6sEwBfXz4R2_n1oRWkBRs,Al Remoush Al Thahabiah Beauty Centre,DIRECT,2.3778,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJL03XKh5fXz4RwJrF2R5bbJc,izil Moroccan Beauty | Hammam & SPA - City Centre Al Zahia,ADJACENT,2.3898,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJb2Jckh1fXz4RCdHEBrREFVY,Peace massage center مركز السلام للمساج,ADJACENT,2.4318,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJpVXrOSNfXz4RkF8uK9KPRQc,Anamil Al Nawaiem Ladies Saloon,DIRECT,2.4328,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJR2oDuj5fXz4Rfg8fpq3y1mU,Noure Beauty Center,DIRECT,2.4373,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJC9nNpUJfXz4RnTHPcGIF4Ko,Clarins Boutique & Spa (City Centre Al Zahia),ADJACENT,2.4428,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJyZnvEO5fXz4RYDYSCHd58zU,صالون المقص التركي TURKISH SCISSOP SALOON,DIRECT,2.4549,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJKYc-EWBfXz4RkNN7aXLiX_A,The Loft Fifth Avenue Beauty Lounge - City Centre Al Zahia,DIRECT,2.5419,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJj1HAlOtfXz4RA3vhwo70jEY,Norsh Spa,DIRECT,2.5421,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJr-Xr3SJfXz4R2jUVpCOh9hE,Reesh Muwaileh,DIRECT,2.5463,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJw3WgGHhfXz4RTEtkhaXcmQE,Luster Ladies Salon,DIRECT,2.5673,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJN9iT5I9fXz4Ra9wX-HJfdKQ,Touch Beauty Centre,DIRECT,2.5793,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJp2gR5idfXz4RPjz-9-DprGg,Beverly Hills Beauty Center,DIRECT,2.5924,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJFZ9XEABfXz4R34Q8hsCY-H0,صالون وليد الخليفه,DIRECT,2.6338,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJT81H6yJfXz4RAm6PY4_CtmE,Asmreko Beauty Centre,DIRECT,2.6527,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJLZSUf_5fXz4Rq_byF16_u1w,Adam saloon Muwaileh,DIRECT,2.6594,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJXwWRdABfXz4RnN7GMvtyDOA,Rare Spa,DIRECT,2.6749,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJ-zN-A-lZXz4RvtTGiuchu-A,NStyle Beauty Lounge,DIRECT,2.7033,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJWdrboqJfXz4RsoxDGFAS9Ho,صالون احمد غالب,DIRECT,2.7077,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJba3ay3tfXz4ReallJjjtNy4,Mira Beauty ميرا بيوتي - Beauty Chic,DIRECT,2.7249,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJaTUdmCBfXz4R3UO495zgSlk,Hair LTD.,DIRECT,2.7262,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJo-ZlFgFfXz4RvbE6oorJqH0,Albanat spa salon,DIRECT,2.7377,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
50,Al Jada,ChIJYcoAMNNfXz4RhygkXYRIdZk,25.3192096,55.4799114,ChIJEdGUSohZXz4RnakJtugwiL8,Al Maraa Al Latefah Ladies Saloon,DIRECT,2.7563,5.0,Google Places API (New),2026-09-02T15:35:56+00:00
